,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
222,2015-10-03 07:30:00,0.7717806666666669,0.50095,0.7482123833333333,0.49056921666666664
223,2015-10-03 07:45:00,0.7636756666666666,0.49432666666666675,0.7485860666666666,0.49070866666666674
224,2015-10-03 08:00:00,0.7905446666666665,0.5022236666666666,0.7504362666666666,0.49135253333333334
225,2015-10-03 08:15:00,0.7129353333333333,0.484008,0.7482109499999999,0.4910435166666667
226,2015-10-03 08:30:00,0.6548676666666667,0.4707733333333333,0.7422752166666666,0.4898751833333333
227,2015-10-03 08:45:00,0.6404880000000001,0.4651333333333334,0.7367659333333333,0.4886376
228,2015-10-03 09:00:00,0.657886,0.4711686666666666,0.7335284166666666,0.4881221666666667
229,2015-10-03 09:15:00,0.6876086666666665,0.4705366666666667,0.7300719499999999,0.48720284999999997
230,2015-10-03 09:30:00,0.6871849999999999,0.471565,0.7264623666666666,0.4861122
231,2015-10-03 09:45:00,0.6190133333333334,0.4585976666666667,0.7212354166666667,0.4848703166666667
232,2015-10-03 10:00:00,0.614079,0.45211,0.7161915166666667,0.4834297333333334
233,2015-10-03 10:15:00,0.5946170000000001,0.4475753333333333,0.70928415,0.4814842333333333
234,2015-10-03 10:30:00,0.6122006666666667,0.4532803333333334,0.7031643333333333,0.47965545
235,2015-10-03 10:45:00,0.5954646666666668,0.4524066666666667,0.6958276666666666,0.4778562833333334
236,2015-10-03 11:00:00,0.5967486666666665,0.45069866666666664,0.6875686333333333,0.47567155000000005
237,2015-10-03 11:15:00,0.5618796666666668,0.44315166666666655,0.6753232333333333,0.4724806833333333
238,2015-10-03 11:30:00,0.5165856666666666,0.43439300000000003,0.6619187333333333,0.4688921833333334
239,2015-10-03 11:45:00,0.4671990000000001,0.42174866666666677,0.6494372,0.46569963333333336
240,2015-10-03 12:00:00,0.4846440000000001,0.42257966666666663,0.6387481,0.4628287833333333
241,2015-10-03 12:15:00,0.4129506666666666,0.4058763333333333,0.6221177,0.45865516666666667
242,2015-10-03 12:30:00,0.40971433333333335,0.4040136666666666,0.6040143833333333,0.45380834999999997
243,2015-10-03 12:45:00,0.3989053333333334,0.39783599999999997,0.5857758666666667,0.4489838166666666
244,2015-10-03 13:00:00,0.47592233333333334,0.4192553333333333,0.57004475,0.4448354
245,2015-10-03 13:15:00,0.46418633333333337,0.423818,0.5576073,0.4418259
246,2015-10-03 13:30:00,0.4249610000000001,0.40641999999999995,0.5461119666666667,0.4386082333333333
247,2015-10-03 13:45:00,0.4562146666666666,0.41968833333333333,0.5368983,0.4363359833333333
248,2015-10-03 14:00:00,0.4693880000000001,0.4202126666666666,0.5274734000000001,0.43378818333333335
249,2015-10-03 14:15:00,0.41380800000000006,0.40161033333333335,0.5137833666666667,0.43034186666666663
250,2015-10-03 14:30:00,0.36813133333333337,0.3886493333333334,0.49783068333333336,0.4261960833333333
251,2015-10-03 14:45:00,0.34271099999999993,0.37645400000000007,0.4840155666666667,0.42208890000000004
252,2015-10-03 15:00:00,0.26494833333333323,0.3547056666666666,0.4665590333333333,0.4172186833333333
253,2015-10-03 15:15:00,0.30020166666666676,0.35718633333333333,0.45183826666666665,0.4126992333333333
254,2015-10-03 15:30:00,0.24164400000000003,0.3430486666666668,0.4333104333333334,0.40718765
255,2015-10-03 15:45:00,0.23507066666666665,0.34153500000000014,0.41529073333333344,0.4016440666666667
256,2015-10-03 16:00:00,0.23608733333333332,0.33901966666666666,0.3972576666666667,0.3960601166666667
257,2015-10-03 16:15:00,0.27501266666666674,0.35174799999999995,0.38291431666666664,0.3914899333333334
258,2015-10-03 16:30:00,0.310616,0.3730183333333333,0.37261583333333337,0.3884212
259,2015-10-03 16:45:00,0.4030293333333334,0.3977723333333334,0.36940735,0.38722238333333336
260,2015-10-03 17:00:00,0.5097266666666668,0.42686066666666667,0.3706614833333334,0.38743643333333333
261,2015-10-03 17:15:00,0.5026436666666667,0.42856466666666676,0.37514613333333335,0.38857084999999997
262,2015-10-03 17:30:00,0.5646383333333334,0.4391090000000001,0.38289233333333333,0.39032561666666665
263,2015-10-03 17:45:00,0.6055856666666666,0.4566536666666666,0.39322635000000006,0.3932665
264,2015-10-03 18:00:00,0.5969829999999999,0.45467499999999994,0.39927938333333335,0.39503748333333333
265,2015-10-03 18:15:00,0.634034,0.46467566666666665,0.40777176666666665,0.3970803666666667
266,2015-10-03 18:30:00,0.6719206666666667,0.4737383333333333,0.42011975,0.4004462833333333
267,2015-10-03 18:45:00,0.7425400000000001,0.4895496666666666,0.4344360166666667,0.40393935000000003
268,2015-10-03 19:00:00,0.738636,0.4891440000000001,0.4478984166666667,0.4073859166666667
269,2015-10-03 19:15:00,0.7930250000000001,0.49864833333333325,0.4668592666666667,0.41223781666666665
270,2015-10-03 19:30:00,0.8185776666666668,0.509262,0.4893815833333333,0.41826845000000007
271,2015-10-03 19:45:00,0.8262946666666666,0.5092366666666666,0.5135607666666667,0.42490758333333334
272,2015-10-03 20:00:00,0.8834423333333333,0.5279273333333333,0.5444854666666668,0.43356866666666666
273,2015-10-03 20:15:00,0.9168953333333334,0.5443466666666666,0.57532015,0.4429266833333334
274,2015-10-03 20:30:00,0.9329903333333334,0.5530216666666667,0.6098874666666667,0.4534253333333333
275,2015-10-03 20:45:00,0.9484583333333333,0.5654290000000001,0.64555685,0.4646200333333333
276,2015-10-03 21:00:00,0.9455243333333333,0.5688233333333332,0.6810287,0.47611021666666664
277,2015-10-03 21:15:00,0.945611,0.5670743333333333,0.7145586166666666,0.4868765333333333
278,2015-10-03 21:30:00,0.9213916666666666,0.5509833333333334,0.7450973999999999,0.49577478333333336
279,2015-10-03 21:45:00,0.9246286666666669,0.5516196666666666,0.7711773666666667,0.50346715
280,2015-10-03 22:00:00,0.9277673333333334,0.5546490000000001,0.7920794,0.5098565666666667
281,2015-10-03 22:15:00,0.8970899999999999,0.539916,0.8118017166666667,0.5154241333333334
282,2015-10-03 22:30:00,0.8522126666666666,0.5214866666666667,0.8261804333333334,0.5195430166666666
283,2015-10-03 22:45:00,0.8364026666666666,0.5133556666666667,0.8377212833333333,0.5223781166666666
284,2015-10-03 23:00:00,0.7303589999999998,0.48704866666666663,0.8443900833333332,0.5239967999999999
285,2015-10-03 23:15:00,0.6312256666666667,0.46111366666666664,0.8442496666666667,0.5238187
286,2015-10-03 23:30:00,0.550576,0.439819,0.8381824333333334,0.5221227333333334
287,2015-10-03 23:45:00,0.4722123333333334,0.41759599999999997,0.8246660499999999,0.51852505
288,2015-10-04 00:00:00,0.41988600000000004,0.40179600000000004,0.80872855,0.5141576499999999
289,2015-10-04 00:15:00,0.3770466666666667,0.3926306666666667,0.7879296333333333,0.5088567666666667
290,2015-10-04 00:30:00,0.38546733333333333,0.39398799999999995,0.7662741166666667,0.5030930666666666
291,2015-10-04 00:45:00,0.3753030000000001,0.39287733333333325,0.7437245333333333,0.49727509999999997
292,2015-10-04 01:00:00,0.3658280000000001,0.3912856666666666,0.7178438166666667,0.4904430166666667
293,2015-10-04 01:15:00,0.30959833333333325,0.37129500000000004,0.6874789666666666,0.48179043333333327
294,2015-10-04 01:30:00,0.33015533333333325,0.37613533333333327,0.6573372166666667,0.4729461166666667
295,2015-10-04 01:45:00,0.31179766666666664,0.369871,0.6255041833333334,0.4631682166666667
296,2015-10-04 02:00:00,0.27304000000000006,0.35616999999999993,0.5918799666666666,0.45253555
297,2015-10-04 02:15:00,0.2499323333333333,0.3461906666666667,0.5570960333333334,0.4414913666666666
298,2015-10-04 02:30:00,0.24067533333333335,0.3463083333333333,0.5230602166666667,0.43125761666666673
299,2015-10-04 02:45:00,0.25801766666666665,0.3537363333333333,0.4897296666666667,0.42136345
300,2015-10-04 03:00:00,0.27302499999999996,0.3616306666666667,0.45699255,0.4117125333333333
301,2015-10-04 03:15:00,0.26567,0.3561353333333333,0.42542155,0.40252350000000003
302,2015-10-04 03:30:00,0.28331533333333336,0.3630043333333333,0.3969766833333333,0.39459938333333333
303,2015-10-04 03:45:00,0.32498900000000003,0.3785913333333333,0.371406,0.38786116666666665
304,2015-10-04 04:00:00,0.3480253333333333,0.38555266666666665,0.35228931666666663,0.38278636666666666
305,2015-10-04 04:15:00,0.3965590000000001,0.40043733333333337,0.3405559833333333,0.37975254999999997
306,2015-10-04 04:30:00,0.43045333333333335,0.4106120000000001,0.33454985000000004,0.3782922
